AvgSpeed,CodeSum,Cool,Date,Depart,DewPoint,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,Station,StnPressure,Sunrise,Sunset,Tavg,Tmax,Tmin,WetBulb
5.0, ,4,2007-09-01,1,55,0,0.0,11,4.2,30.22,1,29.49,517,1827,69,81,57,61
4.4, ,5,2007-09-01,2,56,0,0.0,11,4.4,30.2,2,29.54,517,1827,70,79,60,62
5.0, ,8,2007-09-02,5,57,0,0.0,21,4.2,30.15,1,29.41,518,1826,73,85,61,63
6.0, ,8,2007-09-02,5,56,0,0.0,21,4.8,30.13,2,29.47,518,1826,73,84,62,63
5.8, ,12,2007-09-03,9,61,0,0.0,27,2.0,30.09,1,29.36,519,1824,77,88,66,67
6.2, ,11,2007-09-03,8,61,0,0.0,25,3.0,30.07,2,29.42,519,1824,76,88,64,67
4.3, ,11,2007-09-04,8,60,0,0.0,22,2.8,30.0,1,29.28,520,1822,76,89,63,66
5.0, ,14,2007-09-04,11,59,0,0.0,24,2.2,29.99,2,29.34,520,1822,79,90,67,67
6.5,RA,13,2007-09-05,11,63,0,0.01,19,6.4,29.96,1,29.24,521,1821,78,90,66,69
6.7, ,17,2007-09-05,15,62,0,0.0,19,6.4,29.94,2,29.31,521,1821,82,91,72,69
12.1,RA HZ,13,2007-09-06,11,67,0,0.18,20,11.9,29.92,1,29.21,522,1819,78,82,73,70
13.0,HZ,14,2007-09-06,12,66,0,0.08,20,12.8,29.91,2,29.27,522,1819,79,84,74,70
13.9,RA BR HZ,12,2007-09-07,10,68,0,0.19,23,10.4,29.85,1,29.15,523,1817,77,84,70,70
13.0,RA BR HZ,13,2007-09-07,11,67,0,0.67,23,9.5,29.84,2,29.21,523,1817,78,84,71,70
7.2, ,6,2007-09-08,5,57,0,0.0,5,6.0,30.0,1,29.3,524,1815,71,78,64,63
9.4, ,8,2007-09-08,7,58,0,0.0,5,8.4,29.98,2,29.34,524,1815,73,78,68,64
9.9, ,7,2007-09-09,6,59,0,0.0,3,9.2,30.06,1,29.36,525,1814,72,80,63,63
10.9, ,6,2007-09-09,5,59,0,0.0,3,10.1,30.03,2,29.41,525,1814,71,79,63,64
9.0,RA BR,0,2007-09-10,-2,58,1,0.36,2,7.2,30.04,1,29.3,526,1812,64,74,54,60
9.7,RA,0,2007-09-10,-2,59,1,0.25,3,7.4,30.01,2,29.34,526,1812,64,73,55,62
13.5, ,0,2007-09-11,-4,44,4,0.01,29,11.7,29.92,1,29.2,527,1810,61,71,50,52
13.7, ,0,2007-09-11,-4,44,4,0.01,29,12.1,29.91,2,29.26,527,1810,61,71,51,52
5.6, ,0,2007-09-12,-8,42,8,0.0,3,1.8,30.12,1,29.4,528,1809,57,67,46,49
6.0, ,0,2007-09-12,-9,43,9,0.0,5,1.9,30.11,2,29.46,528,1809,56,66,46,50
8.5, ,0,2007-09-13,-1,45,1,0.0,19,8.3,29.99,1,29.23,529,1807,64,78,50,54
7.7, ,1,2007-09-13,1,43,0,0.0,20,7.1,29.98,2,29.3,529,1807,66,79,53,54
13.4, ,0,2007-09-14,-8,39,9,0.0,32,12.1,30.05,1,29.36,530,1805,56,66,45,48
13.0, ,0,2007-09-14,-7,40,8,0.0,32,11.7,30.04,2,29.41,530,1805,57,67,47,49
5.9, ,0,2007-09-15,-14,33,15,0.0,33,1.4,30.28,1,29.56,531,1803,50,61,39,43
6.6, ,0,2007-09-15,-12,35,13,0.0,35,1.1,30.28,2,29.62,531,1803,52,62,42,45
7.4, ,0,2007-09-16,-6,40,7,0.0,18,6.8,30.19,1,29.46,532,1760,58,71,44,49
8.2, ,0,2007-09-16,-3,38,4,0.0,18,7.7,30.2,2,29.52,532,1760,61,72,49,50
12.1, ,1,2007-09-17,2,49,0,0.0,17,11.7,30.12,1,29.39,533,1758,66,80,52,57
11.0, ,3,2007-09-17,4,48,0,0.0,17,10.6,30.12,2,29.46,533,1758,68,80,55,57
13.1, ,11,2007-09-18,12,58,0,0.0,19,12.9,30.06,1,29.34,535,1756,76,88,63,65
12.8, ,13,2007-09-18,14,57,0,0.0,19,12.5,30.05,2,29.41,535,1756,78,89,66,65
9.7, ,10,2007-09-19,12,59,0,0.0,26,5.0,30.11,1,29.41,536,1755,75,84,65,65
9.0, ,11,2007-09-19,13,59,0,0.0,25,3.5,30.09,2,29.47,536,1755,76,84,68,65
6.6, ,4,2007-09-20,7,59,0,0.0,7,5.3,30.12,1,29.39,537,1753,69,78,60,63
6.1, ,5,2007-09-20,8,59,0,0.0,8,5.6,30.1,2,29.44,537,1753,70,76,63,64
12.4,HZ,11,2007-09-21,14,59,0,0.0,21,10.3,29.9,1,29.18,538,1751,76,88,64,66
11.5,HZ,14,2007-09-21,17,59,0,0.0,22,9.8,29.89,2,29.23,538,1751,79,90,68,66
6.8, ,0,2007-09-22,1,43,2,0.0,3,2.6,30.12,1,29.42,539,1749,63,74,51,53
7.7, ,0,2007-09-22,3,45,0,0.0,1,4.3,30.1,2,29.48,539,1749,65,72,58,55
5.3, ,2,2007-09-23,6,50,0,0.0,13,4.6,30.16,1,29.43,540,1748,67,84,50,58
6.4, ,4,2007-09-23,8,50,0,0.0,12,5.9,30.15,2,29.49,540,1748,69,83,55,59
11.9, ,14,2007-09-24,18,63,0,0.0,19,11.4,29.99,1,29.27,541,1746,79,90,68,68
10.5, ,16,2007-09-24,20,62,0,0.0,19,10.0,29.98,2,29.34,541,1746,81,91,71,69
10.5,TS RA,9,2007-09-25,13,65,0,0.27,23,7.9,29.95,1,29.23,542,1744,74,85,63,69
9.4, ,10,2007-09-25,14,66,0,0.01,23,7.3,29.93,2,29.29,542,1744,75,83,67,69
6.6,RA,0,2007-09-26,1,50,4,0.09,1,4.3,30.03,1,29.31,543,1742,61,69,53,55
7.3,RA BR,0,2007-09-26,2,51,3,0.14,2,4.8,30.02,2,29.37,543,1742,62,68,55,56
6.5,BR,0,2007-09-27,2,49,3,0.01,24,4.9,29.97,1,29.26,544,1741,62,75,49,55
5.8,RA BR,0,2007-09-27,3,49,2,0.01,25,4.5,29.97,2,29.31,544,1741,63,74,52,55
7.1, ,0,2007-09-28,4,46,2,0.0,4,2.3,30.17,1,29.47,545,1739,63,73,53,53
6.6, ,0,2007-09-28,4,46,2,0.0,7,3.1,30.16,2,29.52,545,1739,63,73,53,54
9.8, ,0,2007-09-29,6,46,0,0.0,17,9.5,30.23,1,29.5,546,1737,65,80,50,55
8.8, ,2,2007-09-29,8,45,0,0.0,17,8.4,30.23,2,29.57,546,1737,67,82,52,55
14.6,BR,6,2007-09-30,12,49,0,0.14,19,14.4,30.1,1,29.36,547,1735,71,83,59,59
13.2,BR,8,2007-09-30,14,48,0,0.14,19,12.9,30.1,2,29.44,547,1735,73,84,61,59
8.1,RA DZ FG+ BR,0,2007-10-01,6,59,1,0.29,22,6.1,30.0,1,29.28,548,1734,64,69,59,61
8.9,RA BR,0,2007-10-01,6,59,1,0.17,21,7.9,30.0,2,29.35,548,1734,64,68,59,61
11.1,RA FG+ BR,3,2007-10-02,10,59,0,0.09,19,10.8,29.92,1,29.18,549,1732,68,78,57,63
10.3,RA BR,5,2007-10-02,12,59,0,0.11,19,10.0,29.92,2,29.25,549,1732,70,80,59,63
7.1, ,0,2007-10-03,8,48,0,0.0,26,5.9,29.98,1,29.28,550,1730,65,74,55,56
7.1, ,0,2007-10-03,8,47,0,0.01,25,4.8,29.97,2,29.34,550,1730,65,74,56,56
4.6,HZ,2,2007-10-04,10,56,0,0.0,17,3.9,30.04,1,29.34,552,1729,67,82,51,61
5.9, ,5,2007-10-04,13,56,0,0.0,17,4.6,30.03,2,29.39,552,1729,70,83,56,62
7.0,HZ,8,2007-10-05,16,65,0,0.0,17,7.0,30.08,1,29.36,553,1727,73,84,62,68
7.0,RA BR,12,2007-10-05,20,65,0,0.06,18,6.8,30.06,2,29.42,553,1727,77,85,68,69
7.4, ,13,2007-10-06,22,67,0,0.0,20,6.9,30.04,1,29.33,554,1725,78,87,69,70
6.7, ,15,2007-10-06,24,66,0,0.0,21,6.4,30.03,2,29.39,554,1725,80,88,71,71
5.9, ,12,2007-10-07,21,66,0,0.0,19,5.2,30.03,1,29.31,555,1724,77,87,67,70
5.9, ,14,2007-10-07,23,65,0,0.0,19,5.3,30.01,2,29.38,555,1724,79,88,70,70
10.1, ,9,2007-10-08,18,61,0,0.0,24,7.7,29.93,1,29.23,556,1722,74,87,60,66
9.9, ,10,2007-10-08,19,60,0,0.0,24,7.3,29.92,2,29.28,556,1722,75,88,62,66
12.8, ,0,2007-10-09,8,44,2,0.0,28,11.5,29.94,1,29.21,557,1720,63,76,49,53
13.3, ,0,2007-10-09,9,44,1,0.0,28,12.1,29.93,2,29.27,557,1720,64,77,50,53
15.5,RA DZ,0,2007-10-10,-4,38,14,0.01,31,15.1,29.93,1,29.21,558,1719,51,54,47,44
14.6, ,0,2007-10-10,-5,37,15,0.01,31,14.4,29.93,2,29.26,558,1719,50,53,47,44
12.9, ,0,2007-10-11,-4,39,15,0.0,36,11.9,30.01,1,29.28,559,1717,50,54,46,45
15.5, ,0,2007-10-11,-2,39,13,0.0,36,14.6,30.0,2,29.34,559,1717,52,56,48,45
4.6, ,0,2007-10-12,-5,35,16,0.0,35,3.4,30.02,1,29.28,600,1715,49,56,41,43
5.4, ,0,2007-10-12,-3,35,14,0.0,36,2.8,30.02,2,29.34,600,1715,51,57,45,43
3.5, ,0,2007-10-13,-3,41,15,0.0,20,2.7,30.04,1,29.31,602,1714,50,59,40,47
4.7, ,0,2007-10-13,-1,40,13,0.0,21,3.6,30.04,2,29.38,602,1714,52,59,44,47
6.6,RA,0,2007-10-14,4,49,8,0.15,11,5.6,30.06,1,29.34,603,1712,57,61,53,53
6.0,RA,0,2007-10-14,6,47,6,0.01,12,5.7,30.06,2,29.4,603,1712,59,63,55,52
5.6,RA BR,0,2007-10-15,10,52,2,0.07,14,4.1,29.95,1,29.21,604,1711,63,74,51,57
6.9,RA,1,2007-10-15,13,50,0,0.04,16,6.6,29.94,2,29.26,604,1711,66,77,55,57
7.5,RA DZ BR,0,2007-10-16,8,54,5,0.24,21,6.4,29.88,1,29.16,605,1709,60,67,52,57
7.3,RA BR,0,2007-10-16,10,55,3,0.19,21,6.5,29.88,2,29.23,605,1709,62,68,56,58
9.8,RA HZ,0,2007-10-17,8,53,5,0.04,14,9.3,29.83,1,29.07,606,1707,60,72,47,57
9.1,RA HZ,0,2007-10-17,10,53,3,0.11,14,8.6,29.83,2,29.13,606,1707,62,74,50,57
18.9,RA BR,4,2007-10-18,18,56,0,0.3,19,17.2,29.34,1,28.59,607,1706,69,78,59,61
17.2,RA BR,5,2007-10-18,19,57,0,0.34,19,15.5,29.34,2,28.67,607,1706,70,79,60,62
16.7,RA BR,0,2007-10-19,5,48,9,0.01,24,16.2,29.44,1,28.75,608,1704,56,60,52,52
18.0,RA DZ,0,2007-10-19,6,48,8,0.01,24,17.7,29.45,2,28.82,608,1704,57,61,53,52
12.0, ,0,2007-10-20,10,43,5,0.0,21,10.9,29.71,1,29.02,610,1703,60,73,47,52
11.7, ,0,2007-10-20,11,43,4,0.0,21,11.1,29.72,2,29.1,610,1703,61,74,47,52
18.2, ,5,2007-10-21,20,47,0,0.0,20,18.0,29.78,1,29.08,611,1701,70,80,60,57
16.8, ,5,2007-10-21,20,46,0,0.0,20,16.7,29.78,2,29.15,611,1701,70,79,61,56
9.2,RA DZ BR,0,2007-10-22,7,47,8,0.16,36,5.2,29.97,1,29.26,612,1660,57,67,46,50
10.3,RA DZ BR,0,2007-10-22,7,47,8,0.15,1,5.8,29.96,2,29.32,612,1660,57,66,47,51
8.2, ,0,2007-10-23,2,36,14,0.0,31,5.2,29.93,1,29.2,613,1658,51,58,43,44
7.9,RA,0,2007-10-23,1,39,15,0.03,31,4.0,29.93,2,29.26,613,1658,50,53,46,45
14.5, ,0,2007-10-24,0,35,16,0.0,2,13.3,30.16,1,29.46,614,1657,49,55,43,42
17.3, ,0,2007-10-24,0,35,16,0.0,2,16.0,30.16,2,29.51,614,1657,49,53,45,43
14.1,RA,0,2007-10-25,2,39,15,0.01,6,13.9,30.2,1,29.47,616,1656,50,55,45,46
14.7,RA,0,2007-10-25,3,40,14,0.01,6,14.5,30.2,2,29.52,616,1656,51,57,45,46
6.9,RA BR,0,2007-10-26,11,48,6,0.33,5,6.2,30.07,1,29.31,617,1654,59,65,53,52
7.2,RA BR,0,2007-10-26,12,49,5,0.41,6,4.2,30.06,2,29.38,617,1654,60,66,53,52
9.9,RA BR,0,2007-10-27,-2,38,19,0.01,32,9.4,30.25,1,29.56,618,1653,46,55,37,45
9.1,RA BR HZ,0,2007-10-27,0,41,17,0.08,31,7.9,30.25,2,29.62,618,1653,48,57,39,46
4.2, ,0,2007-10-28,-2,30,20,0.0,23,3.4,30.52,1,29.79,619,1651,45,56,34,39
4.1, ,0,2007-10-28,-2,30,20,0.0,23,3.5,30.53,2,29.86,619,1651,45,56,34,39
10.4, ,0,2007-10-29,3,32,15,0.0,22,10.2,30.4,1,29.63,620,1650,50,61,39,42
9.3, ,0,2007-10-29,3,32,15,0.0,22,9.1,30.41,2,29.7,620,1650,50,60,39,42
12.5, ,0,2007-10-30,8,38,11,0.0,20,12.2,30.2,1,29.43,622,1649,54,66,41,46
10.9, ,0,2007-10-30,8,37,11,0.0,20,10.8,30.22,2,29.51,622,1649,54,66,42,46
14.3, ,0,2007-10-31,6,37,13,0.0,25,12.2,30.02,1,29.3,623,1647,52,62,41,46
15.0, ,0,2007-10-31,7,38,12,0.0,25,12.2,30.03,2,29.36,623,1647,53,63,43,46
11.5, ,0,2008-05-01,8,51,4,0.0,16,10.6,29.67,1,28.95,448,1849,61,74,48,56
10.4, ,0,2008-05-01,8,51,4,0.01,17,9.8,29.67,2,29.01,448,1849,61,73,48,57
15.1,RA BR,0,2008-05-02,9,55,2,1.28,20,13.8,29.53,1,28.79,447,1850,63,74,51,58
13.0,RA BR,0,2008-05-02,11,56,0,0.74,19,11.9,29.52,2,28.85,447,1850,65,74,55,60
12.7,RA,0,2008-05-03,-4,41,15,0.01,25,10.4,29.69,1,29.01,446,1851,50,56,43,46
12.7,RA BR,0,2008-05-03,-4,42,15,0.01,25,11.2,29.69,2,29.08,446,1851,50,56,44,46
6.3, ,0,2008-05-04,-2,34,13,0.0,24,5.6,30.02,1,29.31,444,1852,52,65,38,45
5.6, ,0,2008-05-04,-1,33,12,0.0,23,5.1,30.02,2,29.38,444,1852,53,66,39,45
7.0, ,0,2008-05-05,8,38,2,0.0,26,4.4,29.99,1,29.27,443,1853,63,75,50,50
6.2, ,0,2008-05-05,7,38,3,0.0,23,3.7,29.99,2,29.34,443,1853,62,74,50,50
7.1, ,0,2008-05-06,9,44,1,0.0,22,6.3,29.88,1,29.16,442,1855,64,81,46,55
8.8, ,2,2008-05-06,12,43,0,0.0,22,6.9,29.88,2,29.23,442,1855,67,82,52,55
12.3,RA BR,0,2008-05-07,5,52,5,0.76,23,3.5,29.69,1,28.97,441,1856,60,70,49,56
11.1,RA BR,0,2008-05-07,6,53,4,0.71,22,1.9,29.69,2,29.03,441,1856,61,71,50,56
12.6, ,0,2008-05-08,-4,35,13,0.0,5,12.2,29.82,1,29.08,439,1857,52,59,45,44
15.0, ,0,2008-05-08,-3,36,12,0.0,5,14.3,29.81,2,29.14,439,1857,53,59,47,45
6.9, ,0,2008-05-09,-6,34,15,0.0,3,6.3,29.85,1,29.15,438,1858,50,58,41,43
7.0, ,0,2008-05-09,-6,35,15,0.0,3,6.5,29.85,2,29.2,438,1858,50,58,42,44
6.3, ,0,2008-05-10,-6,37,15,0.0,7,5.9,29.85,1,29.08,437,1859,50,61,38,45
6.6, ,0,2008-05-10,-5,39,14,0.0,8,6.0,29.84,2,29.15,437,1859,51,61,41,46
17.7,RA BR,0,2008-05-11,-5,43,13,0.95,2,14.5,29.55,1,28.85,436,1860,52,58,46,47
17.8,RA BR,0,2008-05-11,-3,44,11,1.46,2,14.3,29.53,2,28.89,436,1860,54,60,47,48
7.8, ,0,2008-05-12,-9,38,17,0.0,7,5.1,29.96,1,29.26,435,1901,48,56,40,43
7.6, ,0,2008-05-12,-10,39,18,0.0,6,4.9,29.96,2,29.32,435,1901,47,53,41,43
15.9,RA,0,2008-05-13,-1,45,8,0.08,18,15.5,29.93,1,29.2,434,1902,57,73,40,51
14.4,RA,0,2008-05-13,1,45,6,0.32,18,13.7,29.95,2,29.28,434,1902,59,73,45,52
9.6,DZ BR,0,2008-05-14,-3,48,10,0.02,25,2.0,29.89,1,29.19,433,1903,55,64,45,52
8.9,RA BR,0,2008-05-14,-4,49,11,0.02,21,2.5,29.89,2,29.25,433,1903,54,61,46,52
7.9, ,0,2008-05-15,-8,37,15,0.0,5,6.8,30.05,1,29.33,432,1904,50,57,43,45
8.1, ,0,2008-05-15,-8,37,15,0.0,5,7.5,30.05,2,29.38,432,1904,50,57,43,45
9.4, ,0,2008-05-16,-2,41,8,0.0,25,8.9,29.86,1,29.1,431,1905,57,73,40,50
8.8, ,0,2008-05-16,-2,41,8,0.0,25,8.3,29.86,2,29.16,431,1905,57,72,41,50
14.7,RA,0,2008-05-17,4,41,2,0.12,30,12.9,29.61,1,28.87,430,1906,63,73,52,52
14.1,RA BR,0,2008-05-17,3,41,3,0.26,29,11.2,29.61,2,28.94,430,1906,62,73,50,52
8.2, ,0,2008-05-18,-10,39,15,0.0,34,3.5,29.64,1,28.93,429,1907,50,55,44,45
7.9, ,0,2008-05-18,-10,40,15,0.0,35,1.6,29.63,2,28.98,429,1907,50,55,45,46
5.7,RA,0,2008-05-19,-10,33,15,0.01,7,3.9,29.69,1,28.96,428,1908,50,60,40,43
6.2,RA,0,2008-05-19,-9,34,14,0.01,7,4.4,29.69,2,29.02,428,1908,51,59,42,44
9.2, ,0,2008-05-20,-4,37,8,0.0,31,7.3,29.66,1,28.94,427,1909,57,66,47,47
7.7, ,0,2008-05-20,-4,37,8,0.01,30,6.9,29.66,2,29.0,427,1909,57,64,49,47
9.2, ,0,2008-05-21,-7,36,11,0.0,32,7.2,29.7,1,29.0,426,1910,54,66,41,46
8.8, ,0,2008-05-21,-6,36,10,0.0,33,6.8,29.7,2,29.05,426,1910,55,65,45,46
9.8, ,0,2008-05-22,-9,38,13,0.0,5,8.8,29.94,1,29.24,425,1911,52,59,45,45
11.2, ,0,2008-05-22,-9,38,13,0.0,5,10.5,29.93,2,29.29,425,1911,52,56,47,45
10.9, ,0,2008-05-23,-9,39,13,0.0,3,10.7,30.12,1,29.41,425,1912,52,57,46,45
10.7, ,0,2008-05-23,-7,40,11,0.0,3,10.4,30.11,2,29.47,425,1912,54,59,48,46
8.4, ,0,2008-05-24,-8,40,11,0.0,7,7.4,30.18,1,29.44,424,1913,54,67,40,48
7.4, ,0,2008-05-24,-6,38,9,0.0,7,6.9,30.17,2,29.51,424,1913,56,68,44,48
11.9, ,0,2008-05-25,-1,50,4,0.01,18,10.3,29.93,1,29.18,423,1914,61,78,44,57
12.4, ,0,2008-05-25,3,48,0,0.0,17,11.1,29.93,2,29.26,423,1914,65,78,51,57
11.8,RA BR,0,2008-05-26,2,60,1,0.48,25,6.2,29.81,1,29.11,422,1915,64,81,47,64
12.0,TS RA HZ,4,2008-05-26,7,60,0,0.0,24,7.3,29.8,2,29.17,422,1915,69,84,53,65
19.3, ,0,2008-05-27,-16,35,19,0.0,3,19.2,30.19,1,29.5,422,1916,46,50,42,42
17.4,RA,0,2008-05-27,-13,36,16,0.01,2,18.0,30.18,2,29.54,422,1916,49,53,45,43
8.7, ,0,2008-05-28,-10,32,12,0.0,6,8.2,30.34,1,29.6,421,1916,53,62,43,43
8.5, ,0,2008-05-28,-10,35,12,0.0,7,7.8,30.33,2,29.66,421,1916,53,61,45,44
4.2,RA,0,2008-05-29,-9,37,10,0.01,11,3.5,30.16,1,29.39,421,1917,55,67,42,47
3.8,RA,0,2008-05-29,-7,38,8,0.08,10,2.2,30.17,2,29.46,421,1917,57,68,45,48
10.4,RA BR,1,2008-05-30,2,59,0,0.4,21,8.4,29.79,1,29.03,420,1918,66,77,55,62
10.7,TS RA BR,3,2008-05-30,4,60,0,0.3,20,9.4,29.79,2,29.09,420,1918,68,77,58,63
11.9, ,4,2008-05-31,5,56,0,0.0,28,10.8,29.8,1,29.1,420,1919,69,79,59,62
12.3, ,5,2008-05-31,6,56,0,0.0,28,11.1,29.79,2,29.15,420,1919,70,79,60,62
5.4, ,0,2008-06-01,0,47,1,0.0,10,4.6,29.95,1,29.23,419,1920,64,74,53,55
5.9, ,0,2008-06-01,0,46,1,0.0,8,5.6,29.94,2,29.29,419,1920,64,71,56,55
4.8,RA,6,2008-06-02,7,52,0,0.01,8,1.9,29.89,1,29.16,419,1920,71,86,56,60
5.7, ,8,2008-06-02,9,53,0,0.0,13,1.7,29.87,2,29.21,419,1920,73,85,61,61
9.2,RA FG+ FG BR,0,2008-06-03,-2,55,3,0.52,4,7.3,29.69,1,28.97,418,1921,62,69,55,57
6.7,RA BR HZ,1,2008-06-03,2,58,0,0.92,3,5.2,29.67,2,29.02,418,1921,66,74,57,60
5.2,DZ FG+ FG BR HZ,1,2008-06-04,2,59,0,0.01,4,4.5,29.62,1,28.9,418,1922,66,78,54,61
4.3,TS BR HZ,4,2008-06-04,5,61,0,0.02,5,3.1,29.6,2,28.95,418,1922,69,78,59,64
14.0,BR,9,2008-06-05,9,68,0,0.64,20,11.5,29.7,1,29.0,417,1923,74,87,60,71
13.8, ,13,2008-06-05,13,69,0,0.22,20,13.2,29.69,2,29.06,417,1923,78,88,68,72
21.5,RA,15,2008-06-06,14,68,0,0.01,20,21.1,29.76,1,29.07,417,1923,80,87,73,72
19.5,RA,15,2008-06-06,14,69,0,0.03,20,19.2,29.75,2,29.14,417,1923,80,86,73,72
13.2,TS RA BR,12,2008-06-07,11,71,0,0.11,19,12.5,29.86,1,29.16,417,1924,77,85,69,73
12.4,TS BR,13,2008-06-07,12,71,0,0.07,19,11.8,29.85,2,29.23,417,1924,78,84,72,73
12.2,TS RA,10,2008-06-08,9,68,0,1.24,18,6.5,29.81,1,29.11,417,1925,75,85,64,70
11.5,RA BR SQ,11,2008-06-08,10,69,0,1.31,19,4.2,29.8,2,29.18,417,1925,76,87,65,71
7.7,RA BR,5,2008-06-09,4,64,0,0.14,22,6.3,29.82,1,29.1,416,1925,70,74,65,66
8.8,RA DZ,5,2008-06-09,4,64,0,0.21,23,6.5,29.8,2,29.17,416,1925,70,74,65,66
9.6,RA,4,2008-06-10,2,56,0,0.01,25,8.8,29.89,1,29.18,416,1926,69,79,59,61
10.4,RA,5,2008-06-10,3,56,0,0.01,25,9.3,29.88,2,29.25,416,1926,70,80,60,63
10.0, ,9,2008-06-11,7,56,0,0.0,18,8.9,29.99,1,29.28,416,1926,74,86,61,64
10.4, ,11,2008-06-11,9,55,0,0.0,18,9.4,29.97,2,29.34,416,1926,76,86,66,64
16.3, ,17,2008-06-12,14,63,0,0.0,18,16.1,29.9,1,29.2,416,1927,82,91,73,69
15.1, ,17,2008-06-12,14,63,0,0.0,18,14.8,29.89,2,29.26,416,1927,82,91,73,70
9.9,RA BR,9,2008-06-13,6,62,0,0.39,22,8.9,29.92,1,29.21,416,1927,74,82,65,66
10.8,TS RA,9,2008-06-13,6,63,0,0.19,23,9.6,29.91,2,29.28,416,1927,74,82,66,66
8.8, ,7,2008-06-14,4,53,0,0.0,24,8.3,29.94,1,29.23,416,1928,72,84,59,61
9.3, ,8,2008-06-14,5,52,0,0.0,24,8.7,29.92,2,29.29,416,1928,73,84,61,62
9.8,RA,6,2008-06-15,3,60,0,0.18,24,8.1,29.84,1,29.15,416,1928,71,81,61,64
9.7,RA BR,6,2008-06-15,3,60,0,0.29,24,8.4,29.83,2,29.23,416,1928,71,82,60,64
11.2, ,1,2008-06-16,-3,49,0,0.0,31,10.7,29.91,1,29.2,416,1929,66,72,59,57
11.5, ,2,2008-06-16,-2,49,0,0.0,31,10.8,29.89,2,29.25,416,1929,67,74,60,57
11.2, ,1,2008-06-17,-3,46,0,0.0,30,10.7,29.97,1,29.26,416,1929,66,76,55,55
10.8, ,1,2008-06-17,-3,46,0,0.0,30,10.2,29.96,2,29.32,416,1929,66,76,56,55
7.3, ,2,2008-06-18,-3,48,0,0.0,3,4.8,29.92,1,29.21,416,1929,67,77,56,56
7.5, ,2,2008-06-18,-3,49,0,0.0,5,5.0,29.91,2,29.26,416,1929,67,75,58,56
5.1, ,2,2008-06-19,-3,46,0,0.0,25,1.8,29.93,1,29.21,416,1930,67,81,52,56
5.4, ,3,2008-06-19,-2,47,0,0.0,14,1.5,29.92,2,29.27,416,1930,68,80,55,57
7.9,RA,5,2008-06-20,0,53,0,0.09,22,6.7,29.96,1,29.25,416,1930,70,82,58,60
7.2,RA,7,2008-06-20,2,52,0,0.04,23,6.5,29.95,2,29.3,416,1930,72,83,60,59
7.8, ,7,2008-06-21,2,52,0,0.01,29,7.1,29.95,1,29.24,416,1930,72,82,61,61
6.9,RA,8,2008-06-21,3,53,0,0.01,29,5.6,29.93,2,29.29,416,1930,73,83,62,61
5.1,TS,5,2008-06-22,0,52,0,0.16,31,2.9,29.89,1,29.18,417,1931,70,82,57,59
4.4,RA,6,2008-06-22,1,53,0,0.02,34,1.5,29.87,2,29.23,417,1931,71,81,61,60
6.4, ,2,2008-06-23,-3,54,0,0.0,4,3.9,30.04,1,29.33,417,1931,67,77,56,59
6.4, ,2,2008-06-23,-3,54,0,0.0,3,3.8,30.03,2,29.38,417,1931,67,76,57,59
5.8, ,4,2008-06-24,-2,53,0,0.0,18,5.1,30.15,1,29.44,417,1931,69,82,55,60
5.4, ,5,2008-06-24,-1,52,0,0.0,18,4.3,30.13,2,29.49,417,1931,70,82,57,60
9.3,RA,8,2008-06-25,2,64,0,0.08,22,8.0,29.99,1,29.28,417,1931,73,79,66,67
8.5,RA BR,8,2008-06-25,2,65,0,0.11,21,7.5,29.98,2,29.34,417,1931,73,79,67,68
7.3,BR,13,2008-06-26,7,66,0,0.0,26,6.3,29.86,1,29.15,418,1931,78,86,70,70
7.8,BR,14,2008-06-26,8,67,0,0.0,25,6.8,29.84,2,29.21,418,1931,79,87,71,71
7.4,RA,10,2008-06-27,4,67,0,0.01,22,6.7,29.76,1,29.05,418,1931,75,84,66,70
9.1,RA,12,2008-06-27,6,67,0,0.01,21,8.3,29.74,2,29.11,418,1931,77,85,69,70
13.2,HZ,9,2008-06-28,3,55,0,0.04,25,12.1,29.69,1,28.98,419,1931,74,83,64,63
14.5,RA,10,2008-06-28,4,55,0,0.01,26,13.3,29.68,2,29.05,419,1931,75,84,66,63
9.7,RA BR,3,2008-06-29,-3,58,0,0.58,31,7.3,29.77,1,29.08,419,1931,68,75,60,61
10.1,RA BR,4,2008-06-29,-2,58,0,0.22,30,7.9,29.75,2,29.13,419,1931,69,77,61,61
9.6, ,5,2008-06-30,-2,50,0,0.0,34,6.0,29.98,1,29.28,419,1931,70,80,59,58
9.1, ,5,2008-06-30,-2,49,0,0.0,35,5.5,29.96,2,29.34,419,1931,70,81,59,58
8.0, ,6,2008-07-01,-1,51,0,0.0,24,8.1,29.97,1,29.24,420,1931,71,83,58,60
8.3, ,6,2008-07-01,-1,50,0,0.0,23,8.2,29.95,2,29.3,420,1931,71,84,57,60
13.2,TS RA BR,10,2008-07-02,3,62,0,0.2,23,8.7,29.79,1,29.09,420,1931,75,87,63,66
11.7,RA,11,2008-07-02,4,62,0,0.12,24,7.4,29.78,2,29.14,420,1931,76,89,63,67
12.0, ,0,2008-07-03,-9,51,2,0.01,3,11.6,30.04,1,29.34,421,1931,63,71,55,57
13.5, ,0,2008-07-03,-7,51,0,0.01,3,13.3,30.01,2,29.39,421,1931,65,71,59,57
